time,solar day ahead,wind offshore eday ahead,wind onshore day ahead
2015-01-23 03:00:00,0.0,n/e,8860.0
2015-01-23 04:00:00,1.0,n/e,8891.0
2015-01-23 05:00:00,1.0,n/e,8714.0
2015-01-23 06:00:00,1.0,n/e,8598.0
2015-01-23 07:00:00,22.0,n/e,8679.0
2015-01-23 08:00:00,116.0,n/e,8731.0
2015-01-23 09:00:00,785.0,n/e,8664.0
2015-01-23 10:00:00,1880.0,n/e,8254.0
2015-01-23 11:00:00,3170.0,n/e,8214.0
2015-01-23 12:00:00,4012.0,n/e,8513.0
2015-01-23 13:00:00,4117.0,n/e,8933.0
2015-01-23 14:00:00,3875.0,n/e,9200.0
2015-01-23 15:00:00,3511.0,n/e,9313.0
2015-01-23 16:00:00,2766.0,n/e,9444.0
2015-01-23 17:00:00,1675.0,n/e,9321.0
2015-01-23 18:00:00,514.0,n/e,8651.0
2015-01-23 19:00:00,96.0,n/e,8700.0
2015-01-23 20:00:00,41.0,n/e,8783.0
2015-01-23 21:00:00,40.0,n/e,9008.0
2015-01-23 22:00:00,30.0,n/e,8782.0
2015-01-23 23:00:00,35.0,n/e,8406.0
2015-01-24 00:00:00,24.0,n/e,8143.0
2015-01-24 01:00:00,36.0,n/e,7855.0
2015-01-24 02:00:00,27.0,n/e,7927.0
2015-01-24 03:00:00,16.0,n/e,8144.0
2015-01-24 04:00:00,2.0,n/e,7980.0
2015-01-24 05:00:00,1.0,n/e,7954.0
2015-01-24 06:00:00,0.0,n/e,8067.0
2015-01-24 07:00:00,6.0,n/e,8385.0
2015-01-24 08:00:00,125.0,n/e,8698.0
2015-01-24 09:00:00,887.0,n/e,8841.0
2015-01-24 10:00:00,2048.0,n/e,7970.0
2015-01-24 11:00:00,3230.0,n/e,7499.0
2015-01-24 12:00:00,3969.0,n/e,7288.0
2015-01-24 13:00:00,4084.0,n/e,7466.0
2015-01-24 14:00:00,3898.0,n/e,7670.0
2015-01-24 15:00:00,3684.0,n/e,7623.0
2015-01-24 16:00:00,2946.0,n/e,8136.0
2015-01-24 17:00:00,1904.0,n/e,8274.0
2015-01-24 18:00:00,883.0,n/e,8448.0
2015-01-24 19:00:00,187.0,n/e,9500.0
2015-01-24 20:00:00,32.0,n/e,10289.0
2015-01-24 21:00:00,62.0,n/e,10758.0
2015-01-24 22:00:00,27.0,n/e,10622.0
2015-01-24 23:00:00,13.0,n/e,10707.0
2015-01-25 00:00:00,15.0,n/e,10480.0
2015-01-25 01:00:00,4.0,n/e,10644.0
2015-01-25 02:00:00,4.0,n/e,10645.0
2015-01-25 03:00:00,9.0,n/e,10858.0
2015-01-25 04:00:00,9.0,n/e,10945.0
2015-01-25 05:00:00,10.0,n/e,11281.0
2015-01-25 06:00:00,9.0,n/e,11069.0
2015-01-25 07:00:00,59.0,n/e,11077.0
2015-01-25 08:00:00,145.0,n/e,11429.0
2015-01-25 09:00:00,950.0,n/e,11169.0
2015-01-25 10:00:00,2175.0,n/e,10542.0
2015-01-25 11:00:00,3532.0,n/e,10128.0
2015-01-25 12:00:00,4291.0,n/e,9832.0
2015-01-25 13:00:00,4410.0,n/e,9545.0
2015-01-25 14:00:00,4228.0,n/e,9395.0
2015-01-25 15:00:00,3937.0,n/e,9234.0
2015-01-25 16:00:00,3217.0,n/e,9026.0
2015-01-25 17:00:00,2082.0,n/e,8877.0
2015-01-25 18:00:00,873.0,n/e,9119.0
2015-01-25 19:00:00,174.0,n/e,9612.0
2015-01-25 20:00:00,52.0,n/e,9777.0
2015-01-25 21:00:00,91.0,n/e,9717.0
2015-01-25 22:00:00,45.0,n/e,9406.0
2015-01-25 23:00:00,25.0,n/e,8848.0
2015-01-26 00:00:00,20.0,n/e,8444.0
2015-01-26 01:00:00,32.0,n/e,8096.0
2015-01-26 02:00:00,34.0,n/e,7941.0
2015-01-26 03:00:00,31.0,n/e,7650.0
2015-01-26 04:00:00,17.0,n/e,7544.0
2015-01-26 05:00:00,21.0,n/e,7741.0
2015-01-26 06:00:00,28.0,n/e,7494.0
2015-01-26 07:00:00,44.0,n/e,7616.0
2015-01-26 08:00:00,149.0,n/e,8140.0
2015-01-26 09:00:00,940.0,n/e,7800.0
2015-01-26 10:00:00,2118.0,n/e,6607.0
2015-01-26 11:00:00,3599.0,n/e,5813.0
2015-01-26 12:00:00,4315.0,n/e,5292.0
2015-01-26 13:00:00,4343.0,n/e,4987.0
2015-01-26 14:00:00,4081.0,n/e,5040.0
2015-01-26 15:00:00,3673.0,n/e,5542.0
2015-01-26 16:00:00,2896.0,n/e,5547.0
2015-01-26 17:00:00,1948.0,n/e,5556.0
2015-01-26 18:00:00,833.0,n/e,5820.0
2015-01-26 19:00:00,155.0,n/e,6423.0
2015-01-26 20:00:00,70.0,n/e,6857.0
2015-01-26 21:00:00,72.0,n/e,6831.0
2015-01-26 22:00:00,38.0,n/e,6624.0
2015-01-26 23:00:00,32.0,n/e,6458.0
2015-01-27 00:00:00,14.0,n/e,6430.0
2015-01-27 01:00:00,12.0,n/e,6514.0
2015-01-27 02:00:00,12.0,n/e,6508.0
2015-01-27 03:00:00,15.0,n/e,6669.0
2015-01-27 04:00:00,13.0,n/e,6864.0
2015-01-27 05:00:00,10.0,n/e,7268.0
2015-01-27 06:00:00,10.0,n/e,7496.0
2015-01-27 07:00:00,31.0,n/e,7517.0
2015-01-27 08:00:00,139.0,n/e,7604.0
2015-01-27 09:00:00,859.0,n/e,7592.0
2015-01-27 10:00:00,1960.0,n/e,7524.0
2015-01-27 11:00:00,3200.0,n/e,7571.0
2015-01-27 12:00:00,3880.0,n/e,7737.0
2015-01-27 13:00:00,3829.0,n/e,8286.0
2015-01-27 14:00:00,3616.0,n/e,8902.0
2015-01-27 15:00:00,3439.0,n/e,9266.0
2015-01-27 16:00:00,2841.0,n/e,9608.0
2015-01-27 17:00:00,1924.0,n/e,9606.0
2015-01-27 18:00:00,863.0,n/e,9751.0
2015-01-27 19:00:00,182.0,n/e,9807.0
2015-01-27 20:00:00,78.0,n/e,9907.0
2015-01-27 21:00:00,66.0,n/e,9859.0
2015-01-27 22:00:00,20.0,n/e,10010.0
2015-01-27 23:00:00,19.0,n/e,9914.0
2015-01-28 00:00:00,29.0,n/e,9606.0
2015-01-28 01:00:00,37.0,n/e,9246.0
2015-01-28 02:00:00,23.0,n/e,8587.0
2015-01-28 03:00:00,21.0,n/e,8219.0
2015-01-28 04:00:00,18.0,n/e,7745.0
2015-01-28 05:00:00,14.0,n/e,7088.0
2015-01-28 06:00:00,16.0,n/e,6626.0
2015-01-28 07:00:00,36.0,n/e,6525.0
2015-01-28 08:00:00,152.0,n/e,6520.0
2015-01-28 09:00:00,918.0,n/e,6443.0
2015-01-28 10:00:00,1956.0,n/e,6138.0
2015-01-28 11:00:00,3300.0,n/e,6158.0
2015-01-28 12:00:00,4035.0,n/e,6347.0
2015-01-28 13:00:00,4136.0,n/e,6223.0
2015-01-28 14:00:00,3998.0,n/e,7122.0
2015-01-28 15:00:00,3645.0,n/e,7809.0
2015-01-28 16:00:00,3003.0,n/e,8027.0
2015-01-28 17:00:00,1966.0,n/e,7934.0
2015-01-28 18:00:00,954.0,n/e,7521.0
2015-01-28 19:00:00,218.0,n/e,7922.0
2015-01-28 20:00:00,87.0,n/e,8270.0
2015-01-28 21:00:00,129.0,n/e,8178.0
2015-01-28 22:00:00,63.0,n/e,7952.0
2015-01-28 23:00:00,44.0,n/e,8083.0
2015-01-29 00:00:00,37.0,n/e,8067.0
2015-01-29 01:00:00,35.0,n/e,8209.0
2015-01-29 02:00:00,34.0,n/e,8712.0
2015-01-29 03:00:00,26.0,n/e,8980.0
2015-01-29 04:00:00,12.0,n/e,9203.0
2015-01-29 05:00:00,10.0,n/e,9972.0
2015-01-29 06:00:00,10.0,n/e,10723.0
2015-01-29 07:00:00,27.0,n/e,11335.0
2015-01-29 08:00:00,142.0,n/e,11825.0
2015-01-29 09:00:00,763.0,n/e,12113.0
2015-01-29 10:00:00,1615.0,n/e,12603.0
2015-01-29 11:00:00,2391.0,n/e,13508.0
2015-01-29 12:00:00,2903.0,n/e,14432.0
2015-01-29 13:00:00,2888.0,n/e,15421.0
2015-01-29 14:00:00,2568.0,n/e,16469.0
2015-01-29 15:00:00,1967.0,n/e,16773.0
2015-01-29 16:00:00,1247.0,n/e,17071.0
2015-01-29 17:00:00,567.0,n/e,17229.0
2015-01-29 18:00:00,121.0,n/e,17280.0
2015-01-29 19:00:00,4.0,n/e,17430.0
2015-01-29 20:00:00,4.0,n/e,17197.0
2015-01-29 21:00:00,22.0,n/e,16996.0
2015-01-29 22:00:00,9.0,n/e,16873.0
2015-01-29 23:00:00,6.0,n/e,16873.0
2015-01-30 00:00:00,6.0,n/e,16916.0
2015-01-30 01:00:00,0.0,n/e,16614.0
2015-01-30 02:00:00,0.0,n/e,16148.0
2015-01-30 03:00:00,1.0,n/e,15033.0
2015-01-30 04:00:00,1.0,n/e,14505.0
2015-01-30 05:00:00,1.0,n/e,14459.0
2015-01-30 06:00:00,2.0,n/e,15171.0
2015-01-30 07:00:00,18.0,n/e,15654.0
2015-01-30 08:00:00,80.0,n/e,15593.0
2015-01-30 09:00:00,427.0,n/e,15766.0
2015-01-30 10:00:00,891.0,n/e,15657.0
2015-01-30 11:00:00,1247.0,n/e,15423.0
2015-01-30 12:00:00,1466.0,n/e,15216.0
2015-01-30 13:00:00,1549.0,n/e,15441.0
2015-01-30 14:00:00,1394.0,n/e,15408.0
2015-01-30 15:00:00,1065.0,n/e,15266.0
2015-01-30 16:00:00,722.0,n/e,14921.0
2015-01-30 17:00:00,346.0,n/e,14615.0
2015-01-30 18:00:00,49.0,n/e,14247.0
2015-01-30 19:00:00,0.0,n/e,14205.0
2015-01-30 20:00:00,0.0,n/e,13681.0
2015-01-30 21:00:00,5.0,n/e,12809.0
2015-01-30 22:00:00,0.0,n/e,12946.0
2015-01-30 23:00:00,0.0,n/e,12987.0
2015-01-31 00:00:00,0.0,n/e,13145.0
2015-01-31 01:00:00,3.0,n/e,12661.0
2015-01-31 02:00:00,2.0,n/e,11797.0
2015-01-31 03:00:00,1.0,n/e,11517.0
2015-01-31 04:00:00,2.0,n/e,11378.0
2015-01-31 05:00:00,2.0,n/e,11342.0
2015-01-31 06:00:00,2.0,n/e,12195.0
2015-01-31 07:00:00,9.0,n/e,12607.0
2015-01-31 08:00:00,118.0,n/e,13062.0
2015-01-31 09:00:00,635.0,n/e,13549.0
2015-01-31 10:00:00,1498.0,n/e,13627.0
2015-01-31 11:00:00,2170.0,n/e,14260.0
2015-01-31 12:00:00,2611.0,n/e,14893.0
2015-01-31 13:00:00,2887.0,n/e,15407.0
2015-01-31 14:00:00,2904.0,n/e,15232.0
2015-01-31 15:00:00,2562.0,n/e,14638.0
2015-01-31 16:00:00,1933.0,n/e,13912.0
2015-01-31 17:00:00,979.0,n/e,14331.0
2015-01-31 18:00:00,258.0,n/e,14685.0
2015-01-31 19:00:00,108.0,n/e,14335.0
2015-01-31 20:00:00,77.0,n/e,14272.0
2015-01-31 21:00:00,49.0,n/e,13634.0
2015-01-31 22:00:00,46.0,n/e,13412.0
2015-01-31 23:00:00,41.0,n/e,13347.0
2015-01-02 00:00:00,5.0,n/e,13329.0
2015-01-02 01:00:00,35.0,n/e,12718.0
2015-01-02 02:00:00,43.0,n/e,12375.0
2015-01-02 03:00:00,32.0,n/e,11524.0
2015-01-02 04:00:00,31.0,n/e,11310.0
2015-01-02 05:00:00,26.0,n/e,11111.0
2015-01-02 06:00:00,21.0,n/e,11303.0
2015-01-02 07:00:00,136.0,n/e,11297.0
2015-01-02 08:00:00,175.0,n/e,11048.0
2015-01-02 09:00:00,1092.0,n/e,10711.0
2015-01-02 10:00:00,2319.0,n/e,10379.0
2015-01-02 11:00:00,3451.0,n/e,10423.0
2015-01-02 12:00:00,4005.0,n/e,10989.0
2015-01-02 13:00:00,4120.0,n/e,11842.0
2015-01-02 14:00:00,3794.0,n/e,12078.0
2015-01-02 15:00:00,3479.0,n/e,11797.0
2015-01-02 16:00:00,2788.0,n/e,12061.0
2015-01-02 17:00:00,1786.0,n/e,12102.0
2015-01-02 18:00:00,618.0,n/e,11451.0
2015-01-02 19:00:00,170.0,n/e,10619.0
2015-01-02 20:00:00,104.0,n/e,10216.0
2015-01-02 21:00:00,93.0,n/e,10470.0
2015-01-02 22:00:00,92.0,n/e,10112.0
2015-01-02 23:00:00,81.0,n/e,9560.0
2015-02-02 00:00:00,45.0,n/e,9175.0
2015-02-02 01:00:00,43.0,n/e,8666.0
2015-02-02 02:00:00,44.0,n/e,8309.0
2015-02-02 03:00:00,44.0,n/e,8280.0
2015-02-02 04:00:00,22.0,n/e,8315.0
2015-02-02 05:00:00,2.0,n/e,8425.0
2015-02-02 06:00:00,2.0,n/e,8602.0
2015-02-02 07:00:00,9.0,n/e,8508.0
2015-02-02 08:00:00,114.0,n/e,7957.0
2015-02-02 09:00:00,548.0,n/e,7453.0
2015-02-02 10:00:00,1064.0,n/e,7493.0
2015-02-02 11:00:00,1436.0,n/e,7939.0
2015-02-02 12:00:00,1526.0,n/e,8471.0
2015-02-02 13:00:00,1503.0,n/e,9129.0
2015-02-02 14:00:00,1356.0,n/e,10088.0
2015-02-02 15:00:00,1073.0,n/e,10700.0
2015-02-02 16:00:00,694.0,n/e,10567.0
2015-02-02 17:00:00,359.0,n/e,10127.0
2015-02-02 18:00:00,108.0,n/e,9941.0
2015-02-02 19:00:00,10.0,n/e,9939.0
2015-02-02 20:00:00,10.0,n/e,10203.0
2015-02-02 21:00:00,10.0,n/e,10561.0
2015-02-02 22:00:00,12.0,n/e,11042.0
2015-02-02 23:00:00,11.0,n/e,11154.0
2015-03-02 00:00:00,11.0,n/e,11123.0
2015-03-02 01:00:00,11.0,n/e,11071.0
2015-03-02 02:00:00,10.0,n/e,11004.0
2015-03-02 03:00:00,11.0,n/e,10732.0
2015-03-02 04:00:00,11.0,n/e,10607.0
2015-03-02 05:00:00,11.0,n/e,10970.0
2015-03-02 06:00:00,11.0,n/e,11652.0
2015-03-02 07:00:00,12.0,n/e,11558.0
2015-03-02 08:00:00,114.0,n/e,11596.0
2015-03-02 09:00:00,657.0,n/e,11720.0
2015-03-02 10:00:00,1377.0,n/e,11694.0
2015-03-02 11:00:00,1841.0,n/e,11559.0
2015-03-02 12:00:00,1937.0,n/e,11631.0
2015-03-02 13:00:00,1909.0,n/e,12086.0
2015-03-02 14:00:00,1788.0,n/e,12379.0
2015-03-02 15:00:00,1532.0,n/e,12040.0
2015-03-02 16:00:00,1126.0,n/e,11676.0
2015-03-02 17:00:00,593.0,n/e,11782.0
2015-03-02 18:00:00,91.0,n/e,11555.0
2015-03-02 19:00:00,11.0,n/e,10933.0
2015-03-02 20:00:00,8.0,n/e,10447.0
2015-03-02 21:00:00,10.0,n/e,10901.0
2015-03-02 22:00:00,11.0,n/e,10986.0
2015-03-02 23:00:00,11.0,n/e,10950.0
2015-04-02 00:00:00,11.0,n/e,10961.0
2015-04-02 01:00:00,14.0,n/e,11032.0
2015-04-02 02:00:00,14.0,n/e,10972.0
2015-04-02 03:00:00,12.0,n/e,10824.0
2015-04-02 04:00:00,9.0,n/e,10980.0
2015-04-02 05:00:00,8.0,n/e,11416.0
2015-04-02 06:00:00,10.0,n/e,11817.0
2015-04-02 07:00:00,33.0,n/e,12136.0
2015-04-02 08:00:00,129.0,n/e,12069.0
2015-04-02 09:00:00,770.0,n/e,12109.0
2015-04-02 10:00:00,1634.0,n/e,12284.0
2015-04-02 11:00:00,2612.0,n/e,12516.0
2015-04-02 12:00:00,3408.0,n/e,12375.0
2015-04-02 13:00:00,3543.0,n/e,12859.0
2015-04-02 14:00:00,3357.0,n/e,13549.0
2015-04-02 15:00:00,3045.0,n/e,14205.0
2015-04-02 16:00:00,2397.0,n/e,14688.0
2015-04-02 17:00:00,1459.0,n/e,14870.0
2015-04-02 18:00:00,571.0,n/e,14380.0
2015-04-02 19:00:00,198.0,n/e,14057.0
2015-04-02 20:00:00,83.0,n/e,14176.0
2015-04-02 21:00:00,45.0,n/e,14370.0
2015-04-02 22:00:00,49.0,n/e,14601.0
2015-04-02 23:00:00,25.0,n/e,14480.0
2015-05-02 00:00:00,15.0,n/e,14032.0
2015-05-02 01:00:00,12.0,n/e,13426.0
2015-05-02 02:00:00,10.0,n/e,12990.0
2015-05-02 03:00:00,9.0,n/e,12801.0
2015-05-02 04:00:00,10.0,n/e,12429.0
2015-05-02 05:00:00,11.0,n/e,12097.0
2015-05-02 06:00:00,13.0,n/e,11817.0
2015-05-02 07:00:00,47.0,n/e,11467.0
2015-05-02 08:00:00,183.0,n/e,11259.0
2015-05-02 09:00:00,1036.0,n/e,11325.0
2015-05-02 10:00:00,2277.0,n/e,11069.0
2015-05-02 11:00:00,3657.0,n/e,11119.0
2015-05-02 12:00:00,4296.0,n/e,11410.0
2015-05-02 13:00:00,4207.0,n/e,11426.0
2015-05-02 14:00:00,3848.0,n/e,11749.0
2015-05-02 15:00:00,3472.0,n/e,12063.0
2015-05-02 16:00:00,2781.0,n/e,12517.0
2015-05-02 17:00:00,1804.0,n/e,12029.0
2015-05-02 18:00:00,771.0,n/e,11714.0
2015-05-02 19:00:00,291.0,n/e,11453.0
2015-05-02 20:00:00,144.0,n/e,11078.0
2015-05-02 21:00:00,92.0,n/e,11041.0
2015-05-02 22:00:00,72.0,n/e,10520.0
2015-05-02 23:00:00,69.0,n/e,9869.0
2015-06-02 00:00:00,59.0,n/e,9646.0
2015-06-02 01:00:00,42.0,n/e,9248.0
2015-06-02 02:00:00,37.0,n/e,9274.0
2015-06-02 03:00:00,37.0,n/e,8938.0
2015-06-02 04:00:00,29.0,n/e,8699.0
2015-06-02 05:00:00,29.0,n/e,8303.0
2015-06-02 06:00:00,29.0,n/e,8302.0
2015-06-02 07:00:00,34.0,n/e,8136.0
2015-06-02 08:00:00,196.0,n/e,7835.0
2015-06-02 09:00:00,998.0,n/e,8332.0
2015-06-02 10:00:00,2279.0,n/e,8547.0
2015-06-02 11:00:00,3576.0,n/e,9410.0
2015-06-02 12:00:00,4105.0,n/e,9621.0
2015-06-02 13:00:00,3965.0,n/e,10099.0
2015-06-02 14:00:00,3674.0,n/e,9802.0
2015-06-02 15:00:00,3272.0,n/e,9803.0
2015-06-02 16:00:00,2667.0,n/e,9520.0
2015-06-02 17:00:00,1781.0,n/e,9123.0
2015-06-02 18:00:00,657.0,n/e,8409.0
2015-06-02 19:00:00,246.0,n/e,7698.0
2015-06-02 20:00:00,92.0,n/e,7247.0
2015-06-02 21:00:00,73.0,n/e,6811.0
2015-06-02 22:00:00,74.0,n/e,6427.0
2015-06-02 23:00:00,65.0,n/e,6009.0
2015-07-02 00:00:00,42.0,n/e,5503.0
2015-07-02 01:00:00,63.0,n/e,5173.0
2015-07-02 02:00:00,54.0,n/e,4914.0
2015-07-02 03:00:00,43.0,n/e,4467.0
2015-07-02 04:00:00,40.0,n/e,4263.0
2015-07-02 05:00:00,20.0,n/e,4101.0
2015-07-02 06:00:00,15.0,n/e,4016.0
2015-07-02 07:00:00,24.0,n/e,3841.0
2015-07-02 08:00:00,147.0,n/e,3551.0
2015-07-02 09:00:00,807.0,n/e,3212.0
2015-07-02 10:00:00,1724.0,n/e,3135.0
2015-07-02 11:00:00,2556.0,n/e,3017.0
2015-07-02 12:00:00,2892.0,n/e,2918.0
2015-07-02 13:00:00,2791.0,n/e,2757.0
2015-07-02 14:00:00,2452.0,n/e,2746.0
2015-07-02 15:00:00,1971.0,n/e,2618.0
2015-07-02 16:00:00,1493.0,n/e,2833.0
2015-07-02 17:00:00,967.0,n/e,3122.0
2015-07-02 18:00:00,379.0,n/e,3480.0
2015-07-02 19:00:00,169.0,n/e,4059.0
2015-07-02 20:00:00,49.0,n/e,4709.0
2015-07-02 21:00:00,19.0,n/e,4822.0
2015-07-02 22:00:00,32.0,n/e,4932.0
2015-07-02 23:00:00,6.0,n/e,5228.0
2015-08-02 00:00:00,24.0,n/e,4831.0
2015-08-02 01:00:00,10.0,n/e,4882.0
2015-08-02 02:00:00,9.0,n/e,5366.0
2015-08-02 03:00:00,10.0,n/e,5840.0
2015-08-02 04:00:00,10.0,n/e,6310.0
2015-08-02 05:00:00,11.0,n/e,6569.0
2015-08-02 06:00:00,10.0,n/e,6688.0
2015-08-02 07:00:00,84.0,n/e,6870.0
2015-08-02 08:00:00,181.0,n/e,7347.0
2015-08-02 09:00:00,1126.0,n/e,7610.0
2015-08-02 10:00:00,2325.0,n/e,7985.0
2015-08-02 11:00:00,3442.0,n/e,8650.0
2015-08-02 12:00:00,4042.0,n/e,9089.0
2015-08-02 13:00:00,4174.0,n/e,9391.0
2015-08-02 14:00:00,4102.0,n/e,9352.0
2015-08-02 15:00:00,3791.0,n/e,9470.0
2015-08-02 16:00:00,2966.0,n/e,10026.0
2015-08-02 17:00:00,1965.0,n/e,10266.0
2015-08-02 18:00:00,764.0,n/e,10762.0
2015-08-02 19:00:00,333.0,n/e,10749.0
2015-08-02 20:00:00,193.0,n/e,10906.0
2015-08-02 21:00:00,136.0,n/e,11346.0
2015-08-02 22:00:00,115.0,n/e,11422.0
2015-08-02 23:00:00,65.0,n/e,11131.0
2015-09-02 00:00:00,30.0,n/e,10922.0
2015-09-02 01:00:00,13.0,n/e,10800.0
2015-09-02 02:00:00,10.0,n/e,10669.0
2015-09-02 03:00:00,3.0,n/e,10368.0
2015-09-02 04:00:00,0.0,n/e,9925.0
2015-09-02 05:00:00,9.0,n/e,9792.0
2015-09-02 06:00:00,10.0,n/e,9760.0
2015-09-02 07:00:00,27.0,n/e,10127.0
2015-09-02 08:00:00,207.0,n/e,10360.0
2015-09-02 09:00:00,1086.0,n/e,10385.0
2015-09-02 10:00:00,2395.0,n/e,9960.0
2015-09-02 11:00:00,3625.0,n/e,10050.0
2015-09-02 12:00:00,4203.0,n/e,9812.0
2015-09-02 13:00:00,4233.0,n/e,9061.0
2015-09-02 14:00:00,3943.0,n/e,8264.0
2015-09-02 15:00:00,3520.0,n/e,7843.0
2015-09-02 16:00:00,2885.0,n/e,7602.0
2015-09-02 17:00:00,2037.0,n/e,7338.0
2015-09-02 18:00:00,896.0,n/e,7012.0
2015-09-02 19:00:00,393.0,n/e,6688.0
2015-09-02 20:00:00,175.0,n/e,6391.0
2015-09-02 21:00:00,90.0,n/e,6153.0
2015-09-02 22:00:00,76.0,n/e,5640.0
2015-09-02 23:00:00,60.0,n/e,5432.0
2015-10-02 00:00:00,36.0,n/e,5241.0
2015-10-02 01:00:00,27.0,n/e,5145.0
2015-10-02 02:00:00,11.0,n/e,5107.0
2015-10-02 03:00:00,13.0,n/e,5036.0
2015-10-02 04:00:00,10.0,n/e,4862.0
2015-10-02 05:00:00,11.0,n/e,4825.0
2015-10-02 06:00:00,11.0,n/e,4696.0
2015-10-02 07:00:00,20.0,n/e,4544.0
2015-10-02 08:00:00,185.0,n/e,4404.0
2015-10-02 09:00:00,923.0,n/e,4273.0
2015-10-02 10:00:00,1843.0,n/e,3908.0
2015-10-02 11:00:00,2513.0,n/e,3690.0
2015-10-02 12:00:00,2675.0,n/e,3460.0
2015-10-02 13:00:00,2599.0,n/e,3347.0
2015-10-02 14:00:00,2495.0,n/e,3153.0
2015-10-02 15:00:00,2008.0,n/e,3252.0
2015-10-02 16:00:00,1422.0,n/e,3260.0
2015-10-02 17:00:00,781.0,n/e,3086.0
2015-10-02 18:00:00,227.0,n/e,3007.0
2015-10-02 19:00:00,11.0,n/e,3035.0
2015-10-02 20:00:00,9.0,n/e,3148.0
2015-10-02 21:00:00,9.0,n/e,3195.0
2015-10-02 22:00:00,10.0,n/e,3575.0
2015-10-02 23:00:00,10.0,n/e,3820.0
2015-11-02 00:00:00,11.0,n/e,3906.0
2015-11-02 01:00:00,10.0,n/e,3958.0
2015-11-02 02:00:00,9.0,n/e,3956.0
2015-11-02 03:00:00,11.0,n/e,3808.0
2015-11-02 04:00:00,13.0,n/e,3527.0
2015-11-02 05:00:00,14.0,n/e,3322.0
2015-11-02 06:00:00,11.0,n/e,3027.0
2015-11-02 07:00:00,36.0,n/e,2776.0
2015-11-02 08:00:00,219.0,n/e,2726.0
2015-11-02 09:00:00,864.0,n/e,2720.0
2015-11-02 10:00:00,1600.0,n/e,2641.0
2015-11-02 11:00:00,2170.0,n/e,2674.0
2015-11-02 12:00:00,2449.0,n/e,2733.0
2015-11-02 13:00:00,2408.0,n/e,2581.0
2015-11-02 14:00:00,2232.0,n/e,2400.0
2015-11-02 15:00:00,1855.0,n/e,2112.0
2015-11-02 16:00:00,1314.0,n/e,2143.0
2015-11-02 17:00:00,692.0,n/e,2060.0
2015-11-02 18:00:00,182.0,n/e,1950.0
2015-11-02 19:00:00,66.0,n/e,2249.0
2015-11-02 20:00:00,16.0,n/e,2484.0
2015-11-02 21:00:00,12.0,n/e,2363.0
2015-11-02 22:00:00,11.0,n/e,2256.0
2015-11-02 23:00:00,11.0,n/e,2162.0
2015-12-02 00:00:00,2.0,n/e,1957.0
2015-12-02 01:00:00,6.0,n/e,1611.0
2015-12-02 02:00:00,5.0,n/e,1466.0
2015-12-02 03:00:00,4.0,n/e,1469.0
2015-12-02 04:00:00,5.0,n/e,1291.0
2015-12-02 05:00:00,4.0,n/e,1189.0
2015-12-02 06:00:00,4.0,n/e,1193.0
2015-12-02 07:00:00,44.0,n/e,1179.0
2015-12-02 08:00:00,153.0,n/e,1385.0
2015-12-02 09:00:00,684.0,n/e,1510.0
2015-12-02 10:00:00,1326.0,n/e,1535.0
2015-12-02 11:00:00,1832.0,n/e,1717.0
2015-12-02 12:00:00,2158.0,n/e,1971.0
2015-12-02 13:00:00,2199.0,n/e,1984.0
2015-12-02 14:00:00,2089.0,n/e,2064.0
2015-12-02 15:00:00,1893.0,n/e,2322.0
2015-12-02 16:00:00,1521.0,n/e,2495.0
2015-12-02 17:00:00,1042.0,n/e,2441.0
2015-12-02 18:00:00,421.0,n/e,2229.0
2015-12-02 19:00:00,106.0,n/e,2242.0
2015-12-02 20:00:00,17.0,n/e,2313.0
2015-12-02 21:00:00,8.0,n/e,2442.0
2015-12-02 22:00:00,15.0,n/e,2613.0
2015-12-02 23:00:00,11.0,n/e,2985.0
2015-02-13 00:00:00,11.0,n/e,3348.0
2015-02-13 01:00:00,11.0,n/e,3655.0
2015-02-13 02:00:00,11.0,n/e,3887.0
2015-02-13 03:00:00,9.0,n/e,3986.0
2015-02-13 04:00:00,7.0,n/e,4380.0
2015-02-13 05:00:00,9.0,n/e,5066.0
2015-02-13 06:00:00,7.0,n/e,5649.0
2015-02-13 07:00:00,85.0,n/e,5965.0
2015-02-13 08:00:00,247.0,n/e,6417.0
2015-02-13 09:00:00,1073.0,n/e,6518.0
2015-02-13 10:00:00,2111.0,n/e,6885.0
2015-02-13 11:00:00,3087.0,n/e,7187.0
2015-02-13 12:00:00,3592.0,n/e,7712.0
2015-02-13 13:00:00,3508.0,n/e,8442.0
2015-02-13 14:00:00,3403.0,n/e,8560.0
2015-02-13 15:00:00,2973.0,n/e,8745.0
2015-02-13 16:00:00,2179.0,n/e,9165.0
2015-02-13 17:00:00,1391.0,n/e,8833.0
2015-02-13 18:00:00,532.0,n/e,8204.0
2015-02-13 19:00:00,246.0,n/e,8168.0
2015-02-13 20:00:00,128.0,n/e,8700.0
2015-02-13 21:00:00,29.0,n/e,9447.0
2015-02-13 22:00:00,19.0,n/e,9747.0
2015-02-13 23:00:00,14.0,n/e,9720.0
2015-02-14 00:00:00,12.0,n/e,9267.0
2015-02-14 01:00:00,11.0,n/e,9381.0
2015-02-14 02:00:00,11.0,n/e,9348.0
2015-02-14 03:00:00,10.0,n/e,9512.0
2015-02-14 04:00:00,1.0,n/e,10042.0
