"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"20.07.2018 10:00 - 20.07.2018 11:00","3793","3854","3928","n/e","n/e","n/e","3462","3000","2887"
"20.07.2018 11:00 - 20.07.2018 12:00","4580","4609","4402","n/e","n/e","n/e","3470","2945","2719"
"20.07.2018 12:00 - 20.07.2018 13:00","5040","5041","4826","n/e","n/e","n/e","3542","3102","2663"
"20.07.2018 13:00 - 20.07.2018 14:00","5253","5230","5171","n/e","n/e","n/e","3743","3556","2915"
"20.07.2018 14:00 - 20.07.2018 15:00","5261","5234","5260","n/e","n/e","n/e","4399","4322","3694"
"20.07.2018 15:00 - 20.07.2018 16:00","5141","5113","5180","n/e","n/e","n/e","5280","5186","4938"
"20.07.2018 16:00 - 20.07.2018 17:00","4883","4869","4959","n/e","n/e","n/e","6257","6178","6533"
"20.07.2018 17:00 - 20.07.2018 18:00","4464","4483","4538","n/e","n/e","n/e","6710","6680","7663"
"20.07.2018 18:00 - 20.07.2018 19:00","3853","3902","3908","n/e","n/e","n/e","6936","6884","8101"
"20.07.2018 19:00 - 20.07.2018 20:00","2990","3046","3078","n/e","n/e","n/e","7067","7002","7970"
"20.07.2018 20:00 - 20.07.2018 21:00","1852","1906","2009","n/e","n/e","n/e","6916","6811","7794"
"20.07.2018 21:00 - 20.07.2018 22:00","968","974","996","n/e","n/e","n/e","6640","6473","7069"
"20.07.2018 22:00 - 20.07.2018 23:00","689","673","681","n/e","n/e","n/e","6369","6191","6763"
"20.07.2018 23:00 - 21.07.2018 00:00","630","619","639","n/e","n/e","n/e","6010","5875","6585"
"21.07.2018 00:00 - 21.07.2018 01:00","560","625","625","n/e","n/e","n/e","5567","6201","6201"
"21.07.2018 01:00 - 21.07.2018 02:00","553","605","605","n/e","n/e","n/e","5082","5944","5944"
"21.07.2018 02:00 - 21.07.2018 03:00","550","607","607","n/e","n/e","n/e","4592","5227","5227"
"21.07.2018 03:00 - 21.07.2018 04:00","545","593","593","n/e","n/e","n/e","4091","4437","4437"
"21.07.2018 04:00 - 21.07.2018 05:00","524","549","549","n/e","n/e","n/e","3625","3922","3922"
"21.07.2018 05:00 - 21.07.2018 06:00","443","494","494","n/e","n/e","n/e","3252","3630","3630"
"21.07.2018 06:00 - 21.07.2018 07:00","378","381","381","n/e","n/e","n/e","2915","3460","3460"
"21.07.2018 07:00 - 21.07.2018 08:00","424","455","455","n/e","n/e","n/e","2594","3258","3258"
"21.07.2018 08:00 - 21.07.2018 09:00","1072","1191","1191","n/e","n/e","n/e","2271","2842","2724"
"21.07.2018 09:00 - 21.07.2018 10:00","2620","2579","2528","n/e","n/e","n/e","1991","2449","2305"
"21.07.2018 10:00 - 21.07.2018 11:00","3953","3884","4012","n/e","n/e","n/e","1745","2105","1886"
"21.07.2018 11:00 - 21.07.2018 12:00","4650","4683","4858","n/e","n/e","n/e","1746","1942","1552"
"21.07.2018 12:00 - 21.07.2018 13:00","5037","5083","5243","n/e","n/e","n/e","1798","1811","1358"
"21.07.2018 13:00 - 21.07.2018 14:00","5208","5258","5352","n/e","n/e","n/e","1930","1878","1336"
"21.07.2018 14:00 - 21.07.2018 15:00","5211","5254","5317","n/e","n/e","n/e","2177","2061","1433"
"21.07.2018 15:00 - 21.07.2018 16:00","5075","5115","5139","n/e","n/e","n/e","2513","2299","1797"
"21.07.2018 16:00 - 21.07.2018 17:00","4785","4821","4841","n/e","n/e","n/e","2937","2678","2198"
"21.07.2018 17:00 - 21.07.2018 18:00","4322","4375","4382","n/e","n/e","n/e","3116","2928","2428"
"21.07.2018 18:00 - 21.07.2018 19:00","3738","3741","3790","n/e","n/e","n/e","3223","3143","2805"
"21.07.2018 19:00 - 21.07.2018 20:00","2931","2901","3012","n/e","n/e","n/e","3451","3502","2920"
"21.07.2018 20:00 - 21.07.2018 21:00","1853","1835","1960","n/e","n/e","n/e","3281","3468","2574"
"21.07.2018 21:00 - 21.07.2018 22:00","952","961","1051","n/e","n/e","n/e","3066","3293","2126"
"21.07.2018 22:00 - 21.07.2018 23:00","636","650","684","n/e","n/e","n/e","2938","3220","2334"
"21.07.2018 23:00 - 22.07.2018 00:00","589","603","629","n/e","n/e","n/e","2796","3047","2479"
"22.07.2018 00:00 - 22.07.2018 01:00","620","613","613","n/e","n/e","n/e","2696","2635","2635"
"22.07.2018 01:00 - 22.07.2018 02:00","615","606","606","n/e","n/e","n/e","2708","2832","2832"
"22.07.2018 02:00 - 22.07.2018 03:00","600","613","613","n/e","n/e","n/e","2639","2827","2827"
"22.07.2018 03:00 - 22.07.2018 04:00","570","612","612","n/e","n/e","n/e","2525","2844","2844"
"22.07.2018 04:00 - 22.07.2018 05:00","509","614","614","n/e","n/e","n/e","2484","2913","2913"
"22.07.2018 05:00 - 22.07.2018 06:00","459","583","583","n/e","n/e","n/e","2471","2781","2781"
"22.07.2018 06:00 - 22.07.2018 07:00","369","490","490","n/e","n/e","n/e","2494","2934","2934"
"22.07.2018 07:00 - 22.07.2018 08:00","369","499","499","n/e","n/e","n/e","2558","2948","2948"
"22.07.2018 08:00 - 22.07.2018 09:00","948","1051","1051","n/e","n/e","n/e","2404","2690","2830"
"22.07.2018 09:00 - 22.07.2018 10:00","2218","2319","2276","n/e","n/e","n/e","2144","2347","2684"
"22.07.2018 10:00 - 22.07.2018 11:00","3572","3732","3755","n/e","n/e","n/e","1933","1946","2354"
"22.07.2018 11:00 - 22.07.2018 12:00","4419","4503","4409","n/e","n/e","n/e","1713","1661","2178"
"22.07.2018 12:00 - 22.07.2018 13:00","4884","4974","4922","n/e","n/e","n/e","1497","1426","1897"
"22.07.2018 13:00 - 22.07.2018 14:00","5111","5155","5160","n/e","n/e","n/e","1368","1280","1864"
"22.07.2018 14:00 - 22.07.2018 15:00","5186","5192","5285","n/e","n/e","n/e","1464","1549","1748"
"22.07.2018 15:00 - 22.07.2018 16:00","5116","5102","5154","n/e","n/e","n/e","1693","1904","1838"
"22.07.2018 16:00 - 22.07.2018 17:00","4916","4887","4943","n/e","n/e","n/e","2079","2381","2251"
"22.07.2018 17:00 - 22.07.2018 18:00","4561","4522","4590","n/e","n/e","n/e","2617","3003","2745"
"22.07.2018 18:00 - 22.07.2018 19:00","4007","3960","4070","n/e","n/e","n/e","3209","3718","3412"
"22.07.2018 19:00 - 22.07.2018 20:00","3156","3113","3225","n/e","n/e","n/e","3830","4448","3905"
"22.07.2018 20:00 - 22.07.2018 21:00","1950","1961","2084","n/e","n/e","n/e","4297","4660","3962"
"22.07.2018 21:00 - 22.07.2018 22:00","1039","975","1029","n/e","n/e","n/e","4653","4817","3964"
"22.07.2018 22:00 - 22.07.2018 23:00","690","670","687","n/e","n/e","n/e","4910","4987","4081"
"22.07.2018 23:00 - 23.07.2018 00:00","632","629","625","n/e","n/e","n/e","4849","4729","4044"
"23.07.2018 00:00 - 23.07.2018 01:00","618","604","604","n/e","n/e","n/e","4604","3961","3961"
"23.07.2018 01:00 - 23.07.2018 02:00","615","608","608","n/e","n/e","n/e","4274","4050","4050"
"23.07.2018 02:00 - 23.07.2018 03:00","604","605","605","n/e","n/e","n/e","3980","3757","3757"
"23.07.2018 03:00 - 23.07.2018 04:00","589","596","596","n/e","n/e","n/e","3665","3588","3588"
"23.07.2018 04:00 - 23.07.2018 05:00","564","576","576","n/e","n/e","n/e","3498","3191","3191"
"23.07.2018 05:00 - 23.07.2018 06:00","497","490","490","n/e","n/e","n/e","3277","2805","2805"
"23.07.2018 06:00 - 23.07.2018 07:00","404","476","476","n/e","n/e","n/e","3103","2576","2576"
"23.07.2018 07:00 - 23.07.2018 08:00","420","490","490","n/e","n/e","n/e","2920","2369","2369"
"23.07.2018 08:00 - 23.07.2018 09:00","1077","1173","1173","n/e","n/e","n/e","2480","2047","2107"
"23.07.2018 09:00 - 23.07.2018 10:00","2673","2723","2658","n/e","n/e","n/e","2039","1675","1560"
"23.07.2018 10:00 - 23.07.2018 11:00","4055","4122","4180","n/e","n/e","n/e","1725","1411","1639"
"23.07.2018 11:00 - 23.07.2018 12:00","4830","4860","4929","n/e","n/e","n/e","1649","1388","1782"
"23.07.2018 12:00 - 23.07.2018 13:00","5262","5257","5328","n/e","n/e","n/e","1632","1437","1741"
"23.07.2018 13:00 - 23.07.2018 14:00","5471","5449","5470","n/e","n/e","n/e","1708","1632","1873"
"23.07.2018 14:00 - 23.07.2018 15:00","5487","5467","5480","n/e","n/e","n/e","1866","1850","2011"
"23.07.2018 15:00 - 23.07.2018 16:00","5360","5356","5335","n/e","n/e","n/e","2070","2091","2087"
"23.07.2018 16:00 - 23.07.2018 17:00","5124","5116","5122","n/e","n/e","n/e","2317","2346","2283"
"23.07.2018 17:00 - 23.07.2018 18:00","4722","4719","4720","n/e","n/e","n/e","2476","2499","2410"
"23.07.2018 18:00 - 23.07.2018 19:00","4096","4119","4094","n/e","n/e","n/e","2657","2641","2448"
"23.07.2018 19:00 - 23.07.2018 20:00","3147","3229","3183","n/e","n/e","n/e","2872","2808","2389"
"23.07.2018 20:00 - 23.07.2018 21:00","1929","2025","2087","n/e","n/e","n/e","2953","2927","2338"
"23.07.2018 21:00 - 23.07.2018 22:00","976","992","1053","n/e","n/e","n/e","3089","3108","2266"
"23.07.2018 22:00 - 23.07.2018 23:00","679","669","664","n/e","n/e","n/e","3261","3275","2587"
"23.07.2018 23:00 - 24.07.2018 00:00","621","626","611","n/e","n/e","n/e","3139","3167","2582"
"24.07.2018 00:00 - 24.07.2018 01:00","603","616","616","n/e","n/e","n/e","2955","2484","2484"
"24.07.2018 01:00 - 24.07.2018 02:00","601","633","633","n/e","n/e","n/e","2739","2395","2395"
"24.07.2018 02:00 - 24.07.2018 03:00","601","629","629","n/e","n/e","n/e","2561","2290","2290"
"24.07.2018 03:00 - 24.07.2018 04:00","596","629","629","n/e","n/e","n/e","2494","2269","2269"
"24.07.2018 04:00 - 24.07.2018 05:00","586","627","627","n/e","n/e","n/e","2393","2176","2176"
"24.07.2018 05:00 - 24.07.2018 06:00","568","556","556","n/e","n/e","n/e","2196","2097","2097"
"24.07.2018 06:00 - 24.07.2018 07:00","473","530","530","n/e","n/e","n/e","1980","2026","2026"
"24.07.2018 07:00 - 24.07.2018 08:00","436","578","578","n/e","n/e","n/e","1777","1941","1941"
"24.07.2018 08:00 - 24.07.2018 09:00","1022","1282","1282","n/e","n/e","n/e","1398","1575","1530"
"24.07.2018 09:00 - 24.07.2018 10:00","2645","2620","2545","n/e","n/e","n/e","1040","1126","1010"
"24.07.2018 10:00 - 24.07.2018 11:00","4093","3964","4059","n/e","n/e","n/e","788","744","721"
"24.07.2018 11:00 - 24.07.2018 12:00","4796","4764","4825","n/e","n/e","n/e","798","738","624"
"24.07.2018 12:00 - 24.07.2018 13:00","5219","5211","5306","n/e","n/e","n/e","908","806","704"
"24.07.2018 13:00 - 24.07.2018 14:00","5417","5427","5563","n/e","n/e","n/e","1087","927","833"
"24.07.2018 14:00 - 24.07.2018 15:00","5443","5443","5559","n/e","n/e","n/e","1354","1230","988"
"24.07.2018 15:00 - 24.07.2018 16:00","5341","5326","5384","n/e","n/e","n/e","1693","1653","1214"
"24.07.2018 16:00 - 24.07.2018 17:00","5102","5096","5157","n/e","n/e","n/e","2075","2181","1549"
"24.07.2018 17:00 - 24.07.2018 18:00","4700","4702","4753","n/e","n/e","n/e","2663","2749","1919"
"24.07.2018 18:00 - 24.07.2018 19:00","4094","4096","4121","n/e","n/e","n/e","3259","3448","2518"
"24.07.2018 19:00 - 24.07.2018 20:00","3203","3250","3229","n/e","n/e","n/e","4008","4182","3241"
"24.07.2018 20:00 - 24.07.2018 21:00","2004","2070","2120","n/e","n/e","n/e","4188","4316","3771"
"24.07.2018 21:00 - 24.07.2018 22:00","1070","991","1152","n/e","n/e","n/e","4198","4311","4241"
"24.07.2018 22:00 - 24.07.2018 23:00","685","658","715","n/e","n/e","n/e","4298","4389","4568"
"24.07.2018 23:00 - 25.07.2018 00:00","612","647","647","n/e","n/e","n/e","4190","4289","4293"
"25.07.2018 00:00 - 25.07.2018 01:00","610","632","632","n/e","n/e","n/e","4037","4005","4005"
"25.07.2018 01:00 - 25.07.2018 02:00","602","631","631","n/e","n/e","n/e","3790","3488","3488"
"25.07.2018 02:00 - 25.07.2018 03:00","581","636","636","n/e","n/e","n/e","3584","3278","3278"
"25.07.2018 03:00 - 25.07.2018 04:00","561","630","630","n/e","n/e","n/e","3407","3338","3338"
"25.07.2018 04:00 - 25.07.2018 05:00","538","628","628","n/e","n/e","n/e","3275","3263","3263"
"25.07.2018 05:00 - 25.07.2018 06:00","458","598","598","n/e","n/e","n/e","3138","3039","3039"
"25.07.2018 06:00 - 25.07.2018 07:00","426","532","532","n/e","n/e","n/e","2965","2839","2839"
"25.07.2018 07:00 - 25.07.2018 08:00","444","554","554","n/e","n/e","n/e","2778","2718","2718"
"25.07.2018 08:00 - 25.07.2018 09:00","1113","1247","1247","n/e","n/e","n/e","2342","2323","2253"
"25.07.2018 09:00 - 25.07.2018 10:00","2632","2681","2605","n/e","n/e","n/e","1878","1873","1637"
"25.07.2018 10:00 - 25.07.2018 11:00","4034","4075","4142","n/e","n/e","n/e","1493","1545","1241"
"25.07.2018 11:00 - 25.07.2018 12:00","4805","4824","4907","n/e","n/e","n/e","1370","1416","988"
"25.07.2018 12:00 - 25.07.2018 13:00","5277","5257","5336","n/e","n/e","n/e","1305","1317","920"
"25.07.2018 13:00 - 25.07.2018 14:00","5482","5453","5505","n/e","n/e","n/e","1347","1322","945"
"25.07.2018 14:00 - 25.07.2018 15:00","5501","5471","5522","n/e","n/e","n/e","1505","1432","1012"
"25.07.2018 15:00 - 25.07.2018 16:00","5369","5345","5351","n/e","n/e","n/e","1686","1621","1313"
"25.07.2018 16:00 - 25.07.2018 17:00","5130","5107","5129","n/e","n/e","n/e","1908","1893","1582"
"25.07.2018 17:00 - 25.07.2018 18:00","4725","4709","4740","n/e","n/e","n/e","2288","2244","1922"
"25.07.2018 18:00 - 25.07.2018 19:00","4101","4102","4153","n/e","n/e","n/e","2726","2683","2133"
"25.07.2018 19:00 - 25.07.2018 20:00","3149","3226","3214","n/e","n/e","n/e","3210","3127","2402"
"25.07.2018 20:00 - 25.07.2018 21:00","1901","1995","2073","n/e","n/e","n/e","3445","3361","2628"
"25.07.2018 21:00 - 25.07.2018 22:00","996","980","1072","n/e","n/e","n/e","3629","3403","2592"
"25.07.2018 22:00 - 25.07.2018 23:00","678","666","696","n/e","n/e","n/e","3831","3453","2761"
"25.07.2018 23:00 - 26.07.2018 00:00","620","627","640","n/e","n/e","n/e","3626","3349","2796"
"26.07.2018 00:00 - 26.07.2018 01:00","631","659","659","n/e","n/e","n/e","3137","2737","2737"
"26.07.2018 01:00 - 26.07.2018 02:00","624","652","652","n/e","n/e","n/e","2930","2612","2612"
"26.07.2018 02:00 - 26.07.2018 03:00","613","661","661","n/e","n/e","n/e","2623","2374","2374"
"26.07.2018 03:00 - 26.07.2018 04:00","593","657","657","n/e","n/e","n/e","2316","2028","2028"
"26.07.2018 04:00 - 26.07.2018 05:00","587","651","651","n/e","n/e","n/e","2018","1782","1782"
"26.07.2018 05:00 - 26.07.2018 06:00","535","618","618","n/e","n/e","n/e","1751","1516","1516"
"26.07.2018 06:00 - 26.07.2018 07:00","424","513","513","n/e","n/e","n/e","1517","1292","1292"
"26.07.2018 07:00 - 26.07.2018 08:00","419","481","481","n/e","n/e","n/e","1324","1082","1082"
"26.07.2018 08:00 - 26.07.2018 09:00","1021","1125","1125","n/e","n/e","n/e","1091","883","815"
"26.07.2018 09:00 - 26.07.2018 10:00","2504","2629","2582","n/e","n/e","n/e","881","704","481"
"26.07.2018 10:00 - 26.07.2018 11:00","3901","4035","4083","n/e","n/e","n/e","745","605","424"
"26.07.2018 11:00 - 26.07.2018 12:00","4706","4797","4536","n/e","n/e","n/e","780","646","384"
"26.07.2018 12:00 - 26.07.2018 13:00","5186","5252","4799","n/e","n/e","n/e","907","784","400"
"26.07.2018 13:00 - 26.07.2018 14:00","5421","5480","5166","n/e","n/e","n/e","1140","1047","572"
"26.07.2018 14:00 - 26.07.2018 15:00","5483","5501","5363","n/e","n/e","n/e","1440","1374","905"
"26.07.2018 15:00 - 26.07.2018 16:00","5370","5371","5289","n/e","n/e","n/e","1778","1730","1361"
"26.07.2018 16:00 - 26.07.2018 17:00","5147","5119","5137","n/e","n/e","n/e","2107","2071","1786"
"26.07.2018 17:00 - 26.07.2018 18:00","4733","4714","4763","n/e","n/e","n/e","2476","2428","2298"
"26.07.2018 18:00 - 26.07.2018 19:00","4112","4108","4108","n/e","n/e","n/e","2982","2900","2800"
"26.07.2018 19:00 - 26.07.2018 20:00","3188","3258","3199","n/e","n/e","n/e","3620","3584","3248"
"26.07.2018 20:00 - 26.07.2018 21:00","1974","2039","2077","n/e","n/e","n/e","3957","3976","3579"
"26.07.2018 21:00 - 26.07.2018 22:00","1041","1037","1036","n/e","n/e","n/e","4102","4222","4208"
"26.07.2018 22:00 - 26.07.2018 23:00","705","705","714","n/e","n/e","n/e","4156","4360","4451"
"26.07.2018 23:00 - 27.07.2018 00:00","646","662","665","n/e","n/e","n/e","3942","4114","4170"
"27.07.2018 00:00 - 27.07.2018 01:00","652","646","646","n/e","n/e","n/e","3559","3663","3663"
"27.07.2018 01:00 - 27.07.2018 02:00","640","641","641","n/e","n/e","n/e","3281","2979","2979"
"27.07.2018 02:00 - 27.07.2018 03:00","618","633","633","n/e","n/e","n/e","2831","2534","2534"
"27.07.2018 03:00 - 27.07.2018 04:00","573","635","635","n/e","n/e","n/e","2360","1944","1944"
"27.07.2018 04:00 - 27.07.2018 05:00","544","635","635","n/e","n/e","n/e","1917","1523","1523"
"27.07.2018 05:00 - 27.07.2018 06:00","476","589","589","n/e","n/e","n/e","1584","1305","1305"
"27.07.2018 06:00 - 27.07.2018 07:00","403","459","459","n/e","n/e","n/e","1319","1144","1144"
"27.07.2018 07:00 - 27.07.2018 08:00","357","423","423","n/e","n/e","n/e","1104","1004","1004"
"27.07.2018 08:00 - 27.07.2018 09:00","965","1203","1203","n/e","n/e","n/e","901","868","880"
"27.07.2018 09:00 - 27.07.2018 10:00","2693","2739","2736","n/e","n/e","n/e","753","723","655"
"27.07.2018 10:00 - 27.07.2018 11:00","4156","4080","4204","n/e","n/e","n/e","713","721","607"
"27.07.2018 11:00 - 27.07.2018 12:00","4894","4890","4864","n/e","n/e","n/e","1059","1109","904"
"27.07.2018 12:00 - 27.07.2018 13:00","5304","5283","5265","n/e","n/e","n/e","1578","1710","1496"
"27.07.2018 13:00 - 27.07.2018 14:00","5506","5477","5432","n/e","n/e","n/e","2343","2489","2406"
"27.07.2018 14:00 - 27.07.2018 15:00","5532","5489","5506","n/e","n/e","n/e","3040","3149","3421"
"27.07.2018 15:00 - 27.07.2018 16:00","5421","5309","5344","n/e","n/e","n/e","3702","3791","4281"
"27.07.2018 16:00 - 27.07.2018 17:00","5172","5094","5076","n/e","n/e","n/e","4375","4411","4763"
"27.07.2018 17:00 - 27.07.2018 18:00","4757","4739","4681","n/e","n/e","n/e","4747","4730","5000"
"27.07.2018 18:00 - 27.07.2018 19:00","4139","4104","4098","n/e","n/e","n/e","5048","4986","5218"
"27.07.2018 19:00 - 27.07.2018 20:00","3249","3128","3227","n/e","n/e","n/e","5344","5260","5251"
"27.07.2018 20:00 - 27.07.2018 21:00","1964","1952","1974","n/e","n/e","n/e","5261","5298","5280"
"27.07.2018 21:00 - 27.07.2018 22:00","1029","1054","1103","n/e","n/e","n/e","5134","5171","5362"
"27.07.2018 22:00 - 27.07.2018 23:00","719","722","727","n/e","n/e","n/e","5062","5063","5279"
"27.07.2018 23:00 - 28.07.2018 00:00","661","683","670","n/e","n/e","n/e","4857","4849","5066"
"28.07.2018 00:00 - 28.07.2018 01:00","696","662","662","n/e","n/e","n/e","4660","4870","4870"
"28.07.2018 01:00 - 28.07.2018 02:00","685","669","669","n/e","n/e","n/e","4569","4780","4780"
"28.07.2018 02:00 - 28.07.2018 03:00","679","667","667","n/e","n/e","n/e","4144","4500","4500"
"28.07.2018 03:00 - 28.07.2018 04:00","666","659","659","n/e","n/e","n/e","3747","4144","4144"
"28.07.2018 04:00 - 28.07.2018 05:00","634","657","657","n/e","n/e","n/e","3395","3685","3685"
"28.07.2018 05:00 - 28.07.2018 06:00","563","603","603","n/e","n/e","n/e","2995","3281","3281"
"28.07.2018 06:00 - 28.07.2018 07:00","456","521","521","n/e","n/e","n/e","2665","2863","2863"
"28.07.2018 07:00 - 28.07.2018 08:00","460","459","459","n/e","n/e","n/e","2348","2707","2707"
"28.07.2018 08:00 - 28.07.2018 09:00","1053","1071","1071","n/e","n/e","n/e","1962","2350","2380"
"28.07.2018 09:00 - 28.07.2018 10:00","2769","2680","2620","n/e","n/e","n/e","1629","2017","1909"
"28.07.2018 10:00 - 28.07.2018 11:00","4292","4183","4231","n/e","n/e","n/e","1408","1770","1619"
"28.07.2018 11:00 - 28.07.2018 12:00","4905","4867","4969","n/e","n/e","n/e","1439","1694","1464"
"28.07.2018 12:00 - 28.07.2018 13:00","5272","5251","5364","n/e","n/e","n/e","1500","1675","1577"
"28.07.2018 13:00 - 28.07.2018 14:00","5482","5457","5549","n/e","n/e","n/e","1656","1722","1737"
"28.07.2018 14:00 - 28.07.2018 15:00","5545","5512","5587","n/e","n/e","n/e","1906","1882","1835"
"28.07.2018 15:00 - 28.07.2018 16:00","5449","5415","5461","n/e","n/e","n/e","2198","2115","2008"
"28.07.2018 16:00 - 28.07.2018 17:00","5209","5180","5218","n/e","n/e","n/e","2578","2381","2250"
"28.07.2018 17:00 - 28.07.2018 18:00","4809","4784","4822","n/e","n/e","n/e","2996","2753","2589"
"28.07.2018 18:00 - 28.07.2018 19:00","4205","4181","4191","n/e","n/e","n/e","3464","3079","2765"
"28.07.2018 19:00 - 28.07.2018 20:00","3342","3298","3309","n/e","n/e","n/e","4046","3437","2928"
"28.07.2018 20:00 - 28.07.2018 21:00","2072","2068","2138","n/e","n/e","n/e","4085","3540","3094"
"28.07.2018 21:00 - 28.07.2018 22:00","1106","1031","1088","n/e","n/e","n/e","4184","3634","3088"
"28.07.2018 22:00 - 28.07.2018 23:00","733","717","720","n/e","n/e","n/e","4262","3762","3114"
"28.07.2018 23:00 - 29.07.2018 00:00","671","683","679","n/e","n/e","n/e","3820","3534","3103"
"29.07.2018 00:00 - 29.07.2018 01:00","681","671","671","n/e","n/e","n/e","3488","3117","3117"
"29.07.2018 01:00 - 29.07.2018 02:00","675","677","677","n/e","n/e","n/e","3380","3284","3284"
"29.07.2018 02:00 - 29.07.2018 03:00","670","672","672","n/e","n/e","n/e","3398","3637","3637"
"29.07.2018 03:00 - 29.07.2018 04:00","668","665","665","n/e","n/e","n/e","3510","3946","3946"
"29.07.2018 04:00 - 29.07.2018 05:00","651","662","662","n/e","n/e","n/e","3591","4101","4101"
"29.07.2018 05:00 - 29.07.2018 06:00","615","631","631","n/e","n/e","n/e","3647","4308","4308"
"29.07.2018 06:00 - 29.07.2018 07:00","519","563","563","n/e","n/e","n/e","3730","4470","4470"
"29.07.2018 07:00 - 29.07.2018 08:00","447","493","493","n/e","n/e","n/e","3790","4534","4534"
"29.07.2018 08:00 - 29.07.2018 09:00","1101","1090","1090","n/e","n/e","n/e","3549","4187","4257"
"29.07.2018 09:00 - 29.07.2018 10:00","2651","2744","2699","n/e","n/e","n/e","3257","3800","3413"
