"MTU (CET)","Generation - Solar  [MW] Day Ahead/ BZN|ES","Generation - Solar  [MW] Intraday / BZN|ES","Generation - Solar  [MW] Current / BZN|ES","Generation - Wind Offshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore  [MW] Intraday / BZN|ES","Generation - Wind Offshore  [MW] Current / BZN|ES","Generation - Wind Onshore  [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore  [MW] Intraday / BZN|ES","Generation - Wind Onshore  [MW] Current / BZN|ES"
"02.08.2015 21:00 - 02.08.2015 22:00","987","n/e","n/e","n/e","n/e","n/e","3981","n/e","n/e"
"02.08.2015 22:00 - 02.08.2015 23:00","653","n/e","n/e","n/e","n/e","n/e","4038","n/e","n/e"
"02.08.2015 23:00 - 03.08.2015 00:00","564","n/e","n/e","n/e","n/e","n/e","4283","n/e","n/e"
"03.08.2015 00:00 - 03.08.2015 01:00","494","n/e","n/e","n/e","n/e","n/e","4226","n/e","n/e"
"03.08.2015 01:00 - 03.08.2015 02:00","447","n/e","n/e","n/e","n/e","n/e","4483","n/e","n/e"
"03.08.2015 02:00 - 03.08.2015 03:00","371","n/e","n/e","n/e","n/e","n/e","4240","n/e","n/e"
"03.08.2015 03:00 - 03.08.2015 04:00","381","n/e","n/e","n/e","n/e","n/e","3861","n/e","n/e"
"03.08.2015 04:00 - 03.08.2015 05:00","413","n/e","n/e","n/e","n/e","n/e","3533","n/e","n/e"
"03.08.2015 05:00 - 03.08.2015 06:00","367","n/e","n/e","n/e","n/e","n/e","3359","n/e","n/e"
"03.08.2015 06:00 - 03.08.2015 07:00","293","n/e","n/e","n/e","n/e","n/e","3516","n/e","n/e"
"03.08.2015 07:00 - 03.08.2015 08:00","379","n/e","n/e","n/e","n/e","n/e","3088","n/e","n/e"
"03.08.2015 08:00 - 03.08.2015 09:00","929","n/e","n/e","n/e","n/e","n/e","2825","n/e","n/e"
"03.08.2015 09:00 - 03.08.2015 10:00","2251","n/e","n/e","n/e","n/e","n/e","2425","n/e","n/e"
"03.08.2015 10:00 - 03.08.2015 11:00","3552","n/e","n/e","n/e","n/e","n/e","1947","n/e","n/e"
"03.08.2015 11:00 - 03.08.2015 12:00","3946","n/e","n/e","n/e","n/e","n/e","2395","n/e","n/e"
"03.08.2015 12:00 - 03.08.2015 13:00","4097","n/e","n/e","n/e","n/e","n/e","3155","n/e","n/e"
"03.08.2015 13:00 - 03.08.2015 14:00","4241","n/e","n/e","n/e","n/e","n/e","3964","n/e","n/e"
"03.08.2015 14:00 - 03.08.2015 15:00","4274","n/e","n/e","n/e","n/e","n/e","4887","n/e","n/e"
"03.08.2015 15:00 - 03.08.2015 16:00","4096","n/e","n/e","n/e","n/e","n/e","5695","n/e","n/e"
"03.08.2015 16:00 - 03.08.2015 17:00","3841","n/e","n/e","n/e","n/e","n/e","5984","n/e","n/e"
"03.08.2015 17:00 - 03.08.2015 18:00","3564","n/e","n/e","n/e","n/e","n/e","5928","n/e","n/e"
"03.08.2015 18:00 - 03.08.2015 19:00","3043","n/e","n/e","n/e","n/e","n/e","6144","n/e","n/e"
"03.08.2015 19:00 - 03.08.2015 20:00","2256","n/e","n/e","n/e","n/e","n/e","6053","n/e","n/e"
"03.08.2015 20:00 - 03.08.2015 21:00","1369","n/e","n/e","n/e","n/e","n/e","5520","n/e","n/e"
"03.08.2015 21:00 - 03.08.2015 22:00","702","n/e","n/e","n/e","n/e","n/e","5731","n/e","n/e"
"03.08.2015 22:00 - 03.08.2015 23:00","342","n/e","n/e","n/e","n/e","n/e","5735","n/e","n/e"
"03.08.2015 23:00 - 04.08.2015 00:00","230","n/e","n/e","n/e","n/e","n/e","5522","n/e","n/e"
"04.08.2015 00:00 - 04.08.2015 01:00","51","n/e","n/e","n/e","n/e","n/e","5008","n/e","n/e"
"04.08.2015 01:00 - 04.08.2015 02:00","20","n/e","n/e","n/e","n/e","n/e","4281","n/e","n/e"
"04.08.2015 02:00 - 04.08.2015 03:00","16","n/e","n/e","n/e","n/e","n/e","3938","n/e","n/e"
"04.08.2015 03:00 - 04.08.2015 04:00","16","n/e","n/e","n/e","n/e","n/e","3622","n/e","n/e"
"04.08.2015 04:00 - 04.08.2015 05:00","11","n/e","n/e","n/e","n/e","n/e","2974","n/e","n/e"
"04.08.2015 05:00 - 04.08.2015 06:00","10","n/e","n/e","n/e","n/e","n/e","2696","n/e","n/e"
"04.08.2015 06:00 - 04.08.2015 07:00","21","n/e","n/e","n/e","n/e","n/e","2691","n/e","n/e"
"04.08.2015 07:00 - 04.08.2015 08:00","158","n/e","n/e","n/e","n/e","n/e","2937","n/e","n/e"
"04.08.2015 08:00 - 04.08.2015 09:00","784","n/e","n/e","n/e","n/e","n/e","2646","n/e","n/e"
"04.08.2015 09:00 - 04.08.2015 10:00","2255","n/e","n/e","n/e","n/e","n/e","1908","n/e","n/e"
"04.08.2015 10:00 - 04.08.2015 11:00","3645","n/e","n/e","n/e","n/e","n/e","1599","n/e","n/e"
"04.08.2015 11:00 - 04.08.2015 12:00","4298","n/e","n/e","n/e","n/e","n/e","1252","n/e","n/e"
"04.08.2015 12:00 - 04.08.2015 13:00","4959","n/e","n/e","n/e","n/e","n/e","1002","n/e","n/e"
"04.08.2015 13:00 - 04.08.2015 14:00","5237","n/e","n/e","n/e","n/e","n/e","916","n/e","n/e"
"04.08.2015 14:00 - 04.08.2015 15:00","5163","n/e","n/e","n/e","n/e","n/e","1003","n/e","n/e"
"04.08.2015 15:00 - 04.08.2015 16:00","5031","n/e","n/e","n/e","n/e","n/e","1225","n/e","n/e"
"04.08.2015 16:00 - 04.08.2015 17:00","4809","n/e","n/e","n/e","n/e","n/e","1512","n/e","n/e"
"04.08.2015 17:00 - 04.08.2015 18:00","4413","n/e","n/e","n/e","n/e","n/e","1895","n/e","n/e"
"04.08.2015 18:00 - 04.08.2015 19:00","3836","n/e","n/e","n/e","n/e","n/e","2027","n/e","n/e"
"04.08.2015 19:00 - 04.08.2015 20:00","2947","n/e","n/e","n/e","n/e","n/e","2020","n/e","n/e"
"04.08.2015 20:00 - 04.08.2015 21:00","1782","n/e","n/e","n/e","n/e","n/e","2257","n/e","n/e"
"04.08.2015 21:00 - 04.08.2015 22:00","873","n/e","n/e","n/e","n/e","n/e","1983","n/e","n/e"
"04.08.2015 22:00 - 04.08.2015 23:00","549","n/e","n/e","n/e","n/e","n/e","2082","n/e","n/e"
"04.08.2015 23:00 - 05.08.2015 00:00","494","n/e","n/e","n/e","n/e","n/e","2097","n/e","n/e"
"05.08.2015 00:00 - 05.08.2015 01:00","411","n/e","n/e","n/e","n/e","n/e","1968","n/e","n/e"
"05.08.2015 01:00 - 05.08.2015 02:00","365","n/e","n/e","n/e","n/e","n/e","1894","n/e","n/e"
"05.08.2015 02:00 - 05.08.2015 03:00","444","n/e","n/e","n/e","n/e","n/e","2034","n/e","n/e"
"05.08.2015 03:00 - 05.08.2015 04:00","451","n/e","n/e","n/e","n/e","n/e","2200","n/e","n/e"
"05.08.2015 04:00 - 05.08.2015 05:00","444","n/e","n/e","n/e","n/e","n/e","2452","n/e","n/e"
"05.08.2015 05:00 - 05.08.2015 06:00","339","n/e","n/e","n/e","n/e","n/e","2641","n/e","n/e"
"05.08.2015 06:00 - 05.08.2015 07:00","285","n/e","n/e","n/e","n/e","n/e","2980","n/e","n/e"
"05.08.2015 07:00 - 05.08.2015 08:00","389","n/e","n/e","n/e","n/e","n/e","3446","n/e","n/e"
"05.08.2015 08:00 - 05.08.2015 09:00","943","n/e","n/e","n/e","n/e","n/e","3419","n/e","n/e"
"05.08.2015 09:00 - 05.08.2015 10:00","2198","n/e","n/e","n/e","n/e","n/e","2679","n/e","n/e"
"05.08.2015 10:00 - 05.08.2015 11:00","3608","n/e","n/e","n/e","n/e","n/e","2651","n/e","n/e"
"05.08.2015 11:00 - 05.08.2015 12:00","4627","n/e","n/e","n/e","n/e","n/e","3314","n/e","n/e"
"05.08.2015 12:00 - 05.08.2015 13:00","5210","n/e","n/e","n/e","n/e","n/e","4192","n/e","n/e"
"05.08.2015 13:00 - 05.08.2015 14:00","5280","n/e","n/e","n/e","n/e","n/e","5135","n/e","n/e"
"05.08.2015 14:00 - 05.08.2015 15:00","5144","n/e","n/e","n/e","n/e","n/e","5080","n/e","n/e"
"05.08.2015 15:00 - 05.08.2015 16:00","4988","n/e","n/e","n/e","n/e","n/e","4914","n/e","n/e"
"05.08.2015 16:00 - 05.08.2015 17:00","4738","n/e","n/e","n/e","n/e","n/e","5202","n/e","n/e"
"05.08.2015 17:00 - 05.08.2015 18:00","4351","n/e","n/e","n/e","n/e","n/e","5251","n/e","n/e"
"05.08.2015 18:00 - 05.08.2015 19:00","3755","n/e","n/e","n/e","n/e","n/e","4775","n/e","n/e"
"05.08.2015 19:00 - 05.08.2015 20:00","2925","n/e","n/e","n/e","n/e","n/e","4108","n/e","n/e"
"05.08.2015 20:00 - 05.08.2015 21:00","1753","n/e","n/e","n/e","n/e","n/e","3804","n/e","n/e"
"05.08.2015 21:00 - 05.08.2015 22:00","780","n/e","n/e","n/e","n/e","n/e","3297","n/e","n/e"
"05.08.2015 22:00 - 05.08.2015 23:00","493","n/e","n/e","n/e","n/e","n/e","2832","n/e","n/e"
"05.08.2015 23:00 - 06.08.2015 00:00","471","n/e","n/e","n/e","n/e","n/e","2352","n/e","n/e"
"06.08.2015 00:00 - 06.08.2015 01:00","483","n/e","n/e","n/e","n/e","n/e","2076","n/e","n/e"
"06.08.2015 01:00 - 06.08.2015 02:00","466","n/e","n/e","n/e","n/e","n/e","1954","n/e","n/e"
"06.08.2015 02:00 - 06.08.2015 03:00","346","n/e","n/e","n/e","n/e","n/e","1853","n/e","n/e"
"06.08.2015 03:00 - 06.08.2015 04:00","327","n/e","n/e","n/e","n/e","n/e","1592","n/e","n/e"
"06.08.2015 04:00 - 06.08.2015 05:00","323","n/e","n/e","n/e","n/e","n/e","1414","n/e","n/e"
"06.08.2015 05:00 - 06.08.2015 06:00","300","n/e","n/e","n/e","n/e","n/e","1523","n/e","n/e"
"06.08.2015 06:00 - 06.08.2015 07:00","286","n/e","n/e","n/e","n/e","n/e","1698","n/e","n/e"
"06.08.2015 07:00 - 06.08.2015 08:00","394","n/e","n/e","n/e","n/e","n/e","1624","n/e","n/e"
"06.08.2015 08:00 - 06.08.2015 09:00","1061","n/e","n/e","n/e","n/e","n/e","1339","n/e","n/e"
"06.08.2015 09:00 - 06.08.2015 10:00","2283","n/e","n/e","n/e","n/e","n/e","1265","n/e","n/e"
"06.08.2015 10:00 - 06.08.2015 11:00","3736","n/e","n/e","n/e","n/e","n/e","884","n/e","n/e"
"06.08.2015 11:00 - 06.08.2015 12:00","4326","n/e","n/e","n/e","n/e","n/e","1199","n/e","n/e"
"06.08.2015 12:00 - 06.08.2015 13:00","4891","n/e","n/e","n/e","n/e","n/e","1831","n/e","n/e"
"06.08.2015 13:00 - 06.08.2015 14:00","4891","n/e","n/e","n/e","n/e","n/e","2244","n/e","n/e"
"06.08.2015 14:00 - 06.08.2015 15:00","4725","n/e","n/e","n/e","n/e","n/e","2582","n/e","n/e"
"06.08.2015 15:00 - 06.08.2015 16:00","4420","n/e","n/e","n/e","n/e","n/e","3325","n/e","n/e"
"06.08.2015 16:00 - 06.08.2015 17:00","4053","n/e","n/e","n/e","n/e","n/e","4013","n/e","n/e"
"06.08.2015 17:00 - 06.08.2015 18:00","3642","n/e","n/e","n/e","n/e","n/e","4393","n/e","n/e"
"06.08.2015 18:00 - 06.08.2015 19:00","3013","n/e","n/e","n/e","n/e","n/e","4825","n/e","n/e"
"06.08.2015 19:00 - 06.08.2015 20:00","2074","n/e","n/e","n/e","n/e","n/e","4770","n/e","n/e"
"06.08.2015 20:00 - 06.08.2015 21:00","1049","n/e","n/e","n/e","n/e","n/e","4364","n/e","n/e"
"06.08.2015 21:00 - 06.08.2015 22:00","519","n/e","n/e","n/e","n/e","n/e","3554","n/e","n/e"
"06.08.2015 22:00 - 06.08.2015 23:00","414","n/e","n/e","n/e","n/e","n/e","3398","n/e","n/e"
"06.08.2015 23:00 - 07.08.2015 00:00","394","n/e","n/e","n/e","n/e","n/e","3534","n/e","n/e"
"07.08.2015 00:00 - 07.08.2015 01:00","387","n/e","n/e","n/e","n/e","n/e","3634","n/e","n/e"
"07.08.2015 01:00 - 07.08.2015 02:00","364","n/e","n/e","n/e","n/e","n/e","3648","n/e","n/e"
"07.08.2015 02:00 - 07.08.2015 03:00","311","n/e","n/e","n/e","n/e","n/e","3590","n/e","n/e"
"07.08.2015 03:00 - 07.08.2015 04:00","298","n/e","n/e","n/e","n/e","n/e","3596","n/e","n/e"
"07.08.2015 04:00 - 07.08.2015 05:00","308","n/e","n/e","n/e","n/e","n/e","3559","n/e","n/e"
"07.08.2015 05:00 - 07.08.2015 06:00","175","n/e","n/e","n/e","n/e","n/e","3482","n/e","n/e"
"07.08.2015 06:00 - 07.08.2015 07:00","73","n/e","n/e","n/e","n/e","n/e","3600","n/e","n/e"
"07.08.2015 07:00 - 07.08.2015 08:00","210","n/e","n/e","n/e","n/e","n/e","3310","n/e","n/e"
"07.08.2015 08:00 - 07.08.2015 09:00","750","n/e","n/e","n/e","n/e","n/e","2786","n/e","n/e"
"07.08.2015 09:00 - 07.08.2015 10:00","2008","n/e","n/e","n/e","n/e","n/e","1828","n/e","n/e"
"07.08.2015 10:00 - 07.08.2015 11:00","3274","n/e","n/e","n/e","n/e","n/e","1364","n/e","n/e"
"07.08.2015 11:00 - 07.08.2015 12:00","3709","n/e","n/e","n/e","n/e","n/e","1375","n/e","n/e"
"07.08.2015 12:00 - 07.08.2015 13:00","3965","n/e","n/e","n/e","n/e","n/e","1611","n/e","n/e"
"07.08.2015 13:00 - 07.08.2015 14:00","3900","n/e","n/e","n/e","n/e","n/e","1751","n/e","n/e"
"07.08.2015 14:00 - 07.08.2015 15:00","3840","n/e","n/e","n/e","n/e","n/e","2341","n/e","n/e"
"07.08.2015 15:00 - 07.08.2015 16:00","3588","n/e","n/e","n/e","n/e","n/e","3088","n/e","n/e"
"07.08.2015 16:00 - 07.08.2015 17:00","3237","n/e","n/e","n/e","n/e","n/e","3677","n/e","n/e"
"07.08.2015 17:00 - 07.08.2015 18:00","2713","n/e","n/e","n/e","n/e","n/e","4628","n/e","n/e"
"07.08.2015 18:00 - 07.08.2015 19:00","2111","n/e","n/e","n/e","n/e","n/e","5797","n/e","n/e"
"07.08.2015 19:00 - 07.08.2015 20:00","1311","n/e","n/e","n/e","n/e","n/e","7459","n/e","n/e"
"07.08.2015 20:00 - 07.08.2015 21:00","495","n/e","n/e","n/e","n/e","n/e","8682","n/e","n/e"
"07.08.2015 21:00 - 07.08.2015 22:00","77","n/e","n/e","n/e","n/e","n/e","8470","n/e","n/e"
"07.08.2015 22:00 - 07.08.2015 23:00","38","n/e","n/e","n/e","n/e","n/e","7422","n/e","n/e"
"07.08.2015 23:00 - 08.08.2015 00:00","108","n/e","n/e","n/e","n/e","n/e","6716","n/e","n/e"
"08.08.2015 00:00 - 08.08.2015 01:00","140","n/e","n/e","n/e","n/e","n/e","6372","n/e","n/e"
"08.08.2015 01:00 - 08.08.2015 02:00","107","n/e","n/e","n/e","n/e","n/e","6287","n/e","n/e"
"08.08.2015 02:00 - 08.08.2015 03:00","89","n/e","n/e","n/e","n/e","n/e","6025","n/e","n/e"
"08.08.2015 03:00 - 08.08.2015 04:00","63","n/e","n/e","n/e","n/e","n/e","5902","n/e","n/e"
"08.08.2015 04:00 - 08.08.2015 05:00","22","n/e","n/e","n/e","n/e","n/e","5779","n/e","n/e"
"08.08.2015 05:00 - 08.08.2015 06:00","10","n/e","n/e","n/e","n/e","n/e","5839","n/e","n/e"
"08.08.2015 06:00 - 08.08.2015 07:00","15","n/e","n/e","n/e","n/e","n/e","5932","n/e","n/e"
"08.08.2015 07:00 - 08.08.2015 08:00","105","n/e","n/e","n/e","n/e","n/e","5822","n/e","n/e"
"08.08.2015 08:00 - 08.08.2015 09:00","445","n/e","n/e","n/e","n/e","n/e","5176","n/e","n/e"
"08.08.2015 09:00 - 08.08.2015 10:00","877","n/e","n/e","n/e","n/e","n/e","4360","n/e","n/e"
"08.08.2015 10:00 - 08.08.2015 11:00","1312","n/e","n/e","n/e","n/e","n/e","4243","n/e","n/e"
"08.08.2015 11:00 - 08.08.2015 12:00","1713","n/e","n/e","n/e","n/e","n/e","3938","n/e","n/e"
"08.08.2015 12:00 - 08.08.2015 13:00","2045","n/e","n/e","n/e","n/e","n/e","3450","n/e","n/e"
"08.08.2015 13:00 - 08.08.2015 14:00","2155","n/e","n/e","n/e","n/e","n/e","3593","n/e","n/e"
"08.08.2015 14:00 - 08.08.2015 15:00","2110","n/e","n/e","n/e","n/e","n/e","4506","n/e","n/e"
"08.08.2015 15:00 - 08.08.2015 16:00","2003","n/e","n/e","n/e","n/e","n/e","5199","n/e","n/e"
"08.08.2015 16:00 - 08.08.2015 17:00","2183","n/e","n/e","n/e","n/e","n/e","5602","n/e","n/e"
"08.08.2015 17:00 - 08.08.2015 18:00","2135","n/e","n/e","n/e","n/e","n/e","5173","n/e","n/e"
"08.08.2015 18:00 - 08.08.2015 19:00","1850","n/e","n/e","n/e","n/e","n/e","4750","n/e","n/e"
"08.08.2015 19:00 - 08.08.2015 20:00","1329","n/e","n/e","n/e","n/e","n/e","4783","n/e","n/e"
"08.08.2015 20:00 - 08.08.2015 21:00","571","n/e","n/e","n/e","n/e","n/e","5251","n/e","n/e"
"08.08.2015 21:00 - 08.08.2015 22:00","188","n/e","n/e","n/e","n/e","n/e","5845","n/e","n/e"
"08.08.2015 22:00 - 08.08.2015 23:00","106","n/e","n/e","n/e","n/e","n/e","6933","n/e","n/e"
"08.08.2015 23:00 - 09.08.2015 00:00","115","n/e","n/e","n/e","n/e","n/e","7747","n/e","n/e"
"09.08.2015 00:00 - 09.08.2015 01:00","6","n/e","n/e","n/e","n/e","n/e","8051","n/e","n/e"
"09.08.2015 01:00 - 09.08.2015 02:00","6","n/e","n/e","n/e","n/e","n/e","8157","n/e","n/e"
"09.08.2015 02:00 - 09.08.2015 03:00","60","n/e","n/e","n/e","n/e","n/e","7850","n/e","n/e"
"09.08.2015 03:00 - 09.08.2015 04:00","42","n/e","n/e","n/e","n/e","n/e","7289","n/e","n/e"
"09.08.2015 04:00 - 09.08.2015 05:00","24","n/e","n/e","n/e","n/e","n/e","7089","n/e","n/e"
"09.08.2015 05:00 - 09.08.2015 06:00","40","n/e","n/e","n/e","n/e","n/e","7318","n/e","n/e"
"09.08.2015 06:00 - 09.08.2015 07:00","23","n/e","n/e","n/e","n/e","n/e","7060","n/e","n/e"
"09.08.2015 07:00 - 09.08.2015 08:00","111","n/e","n/e","n/e","n/e","n/e","6150","n/e","n/e"
"09.08.2015 08:00 - 09.08.2015 09:00","596","n/e","n/e","n/e","n/e","n/e","5328","n/e","n/e"
"09.08.2015 09:00 - 09.08.2015 10:00","1620","n/e","n/e","n/e","n/e","n/e","4508","n/e","n/e"
"09.08.2015 10:00 - 09.08.2015 11:00","2865","n/e","n/e","n/e","n/e","n/e","4499","n/e","n/e"
"09.08.2015 11:00 - 09.08.2015 12:00","3448","n/e","n/e","n/e","n/e","n/e","4612","n/e","n/e"
"09.08.2015 12:00 - 09.08.2015 13:00","3899","n/e","n/e","n/e","n/e","n/e","4106","n/e","n/e"
"09.08.2015 13:00 - 09.08.2015 14:00","4047","n/e","n/e","n/e","n/e","n/e","3931","n/e","n/e"
"09.08.2015 14:00 - 09.08.2015 15:00","3842","n/e","n/e","n/e","n/e","n/e","4044","n/e","n/e"
"09.08.2015 15:00 - 09.08.2015 16:00","3491","n/e","n/e","n/e","n/e","n/e","4061","n/e","n/e"
"09.08.2015 16:00 - 09.08.2015 17:00","2967","n/e","n/e","n/e","n/e","n/e","4860","n/e","n/e"
"09.08.2015 17:00 - 09.08.2015 18:00","2456","n/e","n/e","n/e","n/e","n/e","5489","n/e","n/e"
"09.08.2015 18:00 - 09.08.2015 19:00","1692","n/e","n/e","n/e","n/e","n/e","6162","n/e","n/e"
"09.08.2015 19:00 - 09.08.2015 20:00","1040","n/e","n/e","n/e","n/e","n/e","6635","n/e","n/e"
"09.08.2015 20:00 - 09.08.2015 21:00","384","n/e","n/e","n/e","n/e","n/e","6783","n/e","n/e"
"09.08.2015 21:00 - 09.08.2015 22:00","184","n/e","n/e","n/e","n/e","n/e","6491","n/e","n/e"
"09.08.2015 22:00 - 09.08.2015 23:00","99","n/e","n/e","n/e","n/e","n/e","6105","n/e","n/e"
"09.08.2015 23:00 - 10.08.2015 00:00","76","n/e","n/e","n/e","n/e","n/e","5979","n/e","n/e"
"10.08.2015 00:00 - 10.08.2015 01:00","89","n/e","n/e","n/e","n/e","n/e","5527","n/e","n/e"
"10.08.2015 01:00 - 10.08.2015 02:00","90","n/e","n/e","n/e","n/e","n/e","5107","n/e","n/e"
"10.08.2015 02:00 - 10.08.2015 03:00","56","n/e","n/e","n/e","n/e","n/e","4403","n/e","n/e"
"10.08.2015 03:00 - 10.08.2015 04:00","58","n/e","n/e","n/e","n/e","n/e","3800","n/e","n/e"
"10.08.2015 04:00 - 10.08.2015 05:00","50","n/e","n/e","n/e","n/e","n/e","3314","n/e","n/e"
"10.08.2015 05:00 - 10.08.2015 06:00","80","n/e","n/e","n/e","n/e","n/e","3124","n/e","n/e"
"10.08.2015 06:00 - 10.08.2015 07:00","55","n/e","n/e","n/e","n/e","n/e","3101","n/e","n/e"
"10.08.2015 07:00 - 10.08.2015 08:00","128","n/e","n/e","n/e","n/e","n/e","3060","n/e","n/e"
"10.08.2015 08:00 - 10.08.2015 09:00","704","n/e","n/e","n/e","n/e","n/e","2648","n/e","n/e"
"10.08.2015 09:00 - 10.08.2015 10:00","1616","n/e","n/e","n/e","n/e","n/e","2056","n/e","n/e"
"10.08.2015 10:00 - 10.08.2015 11:00","2707","n/e","n/e","n/e","n/e","n/e","1493","n/e","n/e"
"10.08.2015 11:00 - 10.08.2015 12:00","3683","n/e","n/e","n/e","n/e","n/e","1307","n/e","n/e"
"10.08.2015 12:00 - 10.08.2015 13:00","4387","n/e","n/e","n/e","n/e","n/e","1400","n/e","n/e"
"10.08.2015 13:00 - 10.08.2015 14:00","4612","n/e","n/e","n/e","n/e","n/e","1669","n/e","n/e"
"10.08.2015 14:00 - 10.08.2015 15:00","4506","n/e","n/e","n/e","n/e","n/e","2061","n/e","n/e"
"10.08.2015 15:00 - 10.08.2015 16:00","4367","n/e","n/e","n/e","n/e","n/e","2599","n/e","n/e"
"10.08.2015 16:00 - 10.08.2015 17:00","4104","n/e","n/e","n/e","n/e","n/e","2935","n/e","n/e"
"10.08.2015 17:00 - 10.08.2015 18:00","3622","n/e","n/e","n/e","n/e","n/e","3099","n/e","n/e"
"10.08.2015 18:00 - 10.08.2015 19:00","2959","n/e","n/e","n/e","n/e","n/e","2961","n/e","n/e"
"10.08.2015 19:00 - 10.08.2015 20:00","2016","n/e","n/e","n/e","n/e","n/e","2878","n/e","n/e"
"10.08.2015 20:00 - 10.08.2015 21:00","1041","n/e","n/e","n/e","n/e","n/e","2409","n/e","n/e"
"10.08.2015 21:00 - 10.08.2015 22:00","412","n/e","n/e","n/e","n/e","n/e","2107","n/e","n/e"
"10.08.2015 22:00 - 10.08.2015 23:00","274","n/e","n/e","n/e","n/e","n/e","2049","n/e","n/e"
"10.08.2015 23:00 - 11.08.2015 00:00","217","n/e","n/e","n/e","n/e","n/e","2143","n/e","n/e"
"11.08.2015 00:00 - 11.08.2015 01:00","88","n/e","n/e","n/e","n/e","n/e","2375","n/e","n/e"
"11.08.2015 01:00 - 11.08.2015 02:00","80","n/e","n/e","n/e","n/e","n/e","2662","n/e","n/e"
"11.08.2015 02:00 - 11.08.2015 03:00","171","n/e","n/e","n/e","n/e","n/e","2909","n/e","n/e"
"11.08.2015 03:00 - 11.08.2015 04:00","82","n/e","n/e","n/e","n/e","n/e","2900","n/e","n/e"
"11.08.2015 04:00 - 11.08.2015 05:00","88","n/e","n/e","n/e","n/e","n/e","2975","n/e","n/e"
"11.08.2015 05:00 - 11.08.2015 06:00","54","n/e","n/e","n/e","n/e","n/e","3032","n/e","n/e"
"11.08.2015 06:00 - 11.08.2015 07:00","33","n/e","n/e","n/e","n/e","n/e","3158","n/e","n/e"
"11.08.2015 07:00 - 11.08.2015 08:00","120","n/e","n/e","n/e","n/e","n/e","2871","n/e","n/e"
"11.08.2015 08:00 - 11.08.2015 09:00","674","n/e","n/e","n/e","n/e","n/e","2823","n/e","n/e"
"11.08.2015 09:00 - 11.08.2015 10:00","1639","n/e","n/e","n/e","n/e","n/e","2406","n/e","n/e"
"11.08.2015 10:00 - 11.08.2015 11:00","2865","n/e","n/e","n/e","n/e","n/e","1841","n/e","n/e"
"11.08.2015 11:00 - 11.08.2015 12:00","3775","n/e","n/e","n/e","n/e","n/e","1742","n/e","n/e"
"11.08.2015 12:00 - 11.08.2015 13:00","4374","n/e","n/e","n/e","n/e","n/e","1939","n/e","n/e"
"11.08.2015 13:00 - 11.08.2015 14:00","4538","n/e","n/e","n/e","n/e","n/e","2470","n/e","n/e"
"11.08.2015 14:00 - 11.08.2015 15:00","4426","n/e","n/e","n/e","n/e","n/e","2878","n/e","n/e"
"11.08.2015 15:00 - 11.08.2015 16:00","4137","n/e","n/e","n/e","n/e","n/e","3354","n/e","n/e"
"11.08.2015 16:00 - 11.08.2015 17:00","3811","n/e","n/e","n/e","n/e","n/e","3921","n/e","n/e"
"11.08.2015 17:00 - 11.08.2015 18:00","3358","n/e","n/e","n/e","n/e","n/e","4230","n/e","n/e"
"11.08.2015 18:00 - 11.08.2015 19:00","2798","n/e","n/e","n/e","n/e","n/e","4625","n/e","n/e"
"11.08.2015 19:00 - 11.08.2015 20:00","2007","n/e","n/e","n/e","n/e","n/e","4603","n/e","n/e"
"11.08.2015 20:00 - 11.08.2015 21:00","1042","n/e","n/e","n/e","n/e","n/e","4074","n/e","n/e"
"11.08.2015 21:00 - 11.08.2015 22:00","405","n/e","n/e","n/e","n/e","n/e","3754","n/e","n/e"
"11.08.2015 22:00 - 11.08.2015 23:00","238","n/e","n/e","n/e","n/e","n/e","3748","n/e","n/e"
"11.08.2015 23:00 - 12.08.2015 00:00","233","n/e","n/e","n/e","n/e","n/e","3330","n/e","n/e"
"12.08.2015 00:00 - 12.08.2015 01:00","258","n/e","n/e","n/e","n/e","n/e","3130","n/e","n/e"
"12.08.2015 01:00 - 12.08.2015 02:00","254","n/e","n/e","n/e","n/e","n/e","3034","n/e","n/e"
"12.08.2015 02:00 - 12.08.2015 03:00","276","n/e","n/e","n/e","n/e","n/e","2678","n/e","n/e"
"12.08.2015 03:00 - 12.08.2015 04:00","225","n/e","n/e","n/e","n/e","n/e","2321","n/e","n/e"
"12.08.2015 04:00 - 12.08.2015 05:00","149","n/e","n/e","n/e","n/e","n/e","1868","n/e","n/e"
"12.08.2015 05:00 - 12.08.2015 06:00","66","n/e","n/e","n/e","n/e","n/e","1512","n/e","n/e"
"12.08.2015 06:00 - 12.08.2015 07:00","61","n/e","n/e","n/e","n/e","n/e","1332","n/e","n/e"
"12.08.2015 07:00 - 12.08.2015 08:00","115","n/e","n/e","n/e","n/e","n/e","1197","n/e","n/e"
"12.08.2015 08:00 - 12.08.2015 09:00","628","n/e","n/e","n/e","n/e","n/e","1246","n/e","n/e"
"12.08.2015 09:00 - 12.08.2015 10:00","1665","n/e","n/e","n/e","n/e","n/e","1087","n/e","n/e"
"12.08.2015 10:00 - 12.08.2015 11:00","2970","n/e","n/e","n/e","n/e","n/e","1048","n/e","n/e"
"12.08.2015 11:00 - 12.08.2015 12:00","3791","n/e","n/e","n/e","n/e","n/e","1383","n/e","n/e"
